"Plot Title: Uniebrug paaiplaats"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20844999, SEN S/N: 20844999)","Temp, °C (LGR S/N: 20844999, SEN S/N: 20844999)","Coupler Detached (LGR S/N: 20844999)","Coupler Attached (LGR S/N: 20844999)","Host Connected (LGR S/N: 20844999)","End Of File (LGR S/N: 20844999)"
89,01/24/24 07:30:35 AM,508.3,7.52,,,,
90,01/24/24 08:00:35 AM,505.3,7.51,,,,
91,01/24/24 08:30:35 AM,502.8,7.51,,,,
92,01/24/24 09:00:35 AM,502.8,7.54,,,,
93,01/24/24 09:30:35 AM,506.3,7.57,,,,
94,01/24/24 10:00:35 AM,511.3,7.64,,,,
95,01/24/24 10:30:35 AM,514.4,7.70,,,,
96,01/24/24 11:00:35 AM,516.9,7.74,,,,
97,01/24/24 11:30:35 AM,518.4,7.78,,,,
98,01/24/24 12:00:35 PM,519.9,7.82,,,,
99,01/24/24 12:30:35 PM,521.5,7.87,,,,
100,01/24/24 01:00:35 PM,522.0,7.89,,,,
101,01/24/24 01:30:35 PM,523.0,7.93,,,,
102,01/24/24 02:00:35 PM,522.5,7.88,,,,
103,01/24/24 02:30:35 PM,523.0,7.91,,,,
104,01/24/24 03:00:35 PM,523.5,7.91,,,,
105,01/24/24 03:30:35 PM,523.5,7.91,,,,
106,01/24/24 04:00:35 PM,524.0,7.92,,,,
107,01/24/24 04:30:35 PM,524.0,7.92,,,,
108,01/24/24 05:00:35 PM,524.5,7.97,,,,
109,01/24/24 05:30:35 PM,525.0,8.02,,,,
110,01/24/24 06:00:35 PM,523.0,8.01,,,,
111,01/24/24 06:30:35 PM,520.4,8.00,,,,
112,01/24/24 07:00:35 PM,518.4,7.98,,,,
113,01/24/24 07:30:35 PM,517.9,8.01,,,,
114,01/24/24 08:00:35 PM,518.9,8.03,,,,
115,01/24/24 08:30:35 PM,519.9,8.06,,,,
116,01/24/24 09:00:35 PM,520.9,8.08,,,,
117,01/24/24 09:30:35 PM,521.5,8.10,,,,
118,01/24/24 10:00:35 PM,522.0,8.08,,,,
119,01/24/24 10:30:35 PM,522.0,8.07,,,,
120,01/24/24 11:00:35 PM,522.0,8.07,,,,
121,01/24/24 11:30:35 PM,521.5,8.06,,,,
122,01/25/24 12:00:35 AM,520.9,8.06,,,,
123,01/25/24 12:30:35 AM,520.9,8.05,,,,
124,01/25/24 01:00:35 AM,520.4,8.03,,,,
125,01/25/24 01:30:35 AM,519.9,8.02,,,,
126,01/25/24 02:00:35 AM,519.9,8.00,,,,
127,01/25/24 02:30:35 AM,519.4,7.97,,,,
128,01/25/24 03:00:35 AM,519.4,8.00,,,,
129,01/25/24 03:30:35 AM,518.4,7.97,,,,
130,01/25/24 04:00:35 AM,517.9,7.94,,,,
131,01/25/24 04:30:35 AM,517.4,7.92,,,,
132,01/25/24 05:00:35 AM,516.4,7.92,,,,
133,01/25/24 05:30:35 AM,512.9,7.87,,,,
134,01/25/24 06:00:35 AM,507.3,7.88,,,,
135,01/25/24 06:30:35 AM,504.3,7.88,,,,
136,01/25/24 07:00:35 AM,501.2,7.88,,,,
137,01/25/24 07:30:35 AM,499.7,7.86,,,,
138,01/25/24 08:00:35 AM,498.7,7.91,,,,
139,01/25/24 08:30:35 AM,495.2,7.94,,,,
140,01/25/24 09:00:35 AM,493.2,8.00,,,,
141,01/25/24 09:30:35 AM,492.2,8.01,,,,
142,01/25/24 10:00:35 AM,492.2,8.02,,,,
143,01/25/24 10:30:35 AM,492.2,8.03,,,,
144,01/25/24 11:00:35 AM,492.7,8.07,,,,
145,01/25/24 11:30:35 AM,493.2,8.11,,,,
146,01/25/24 12:00:35 PM,493.2,8.14,,,,
147,01/25/24 12:30:35 PM,493.7,8.17,,,,
148,01/25/24 01:00:35 PM,493.7,8.21,,,,
149,01/25/24 01:30:35 PM,493.7,8.26,,,,
150,01/25/24 02:00:35 PM,494.2,8.29,,,,
151,01/25/24 02:30:35 PM,494.2,8.29,,,,
152,01/25/24 03:00:35 PM,495.2,8.38,,,,
153,01/25/24 03:30:35 PM,495.2,8.35,,,,
154,01/25/24 04:00:35 PM,495.2,8.35,,,,
155,01/25/24 04:30:35 PM,494.2,8.33,,,,
156,01/25/24 05:00:35 PM,493.7,8.31,,,,
157,01/25/24 05:30:35 PM,494.2,8.35,,,,
158,01/25/24 06:00:35 PM,494.2,8.36,,,,
159,01/25/24 06:30:35 PM,493.7,8.36,,,,
160,01/25/24 07:00:35 PM,493.7,8.38,,,,
161,01/25/24 07:30:35 PM,493.7,8.39,,,,
162,01/25/24 08:00:35 PM,493.7,8.45,,,,
163,01/25/24 08:30:35 PM,493.2,8.43,,,,
164,01/25/24 09:00:35 PM,493.2,8.47,,,,
165,01/25/24 09:30:35 PM,492.2,8.43,,,,
166,01/25/24 10:00:35 PM,491.7,8.44,,,,
167,01/25/24 10:30:35 PM,490.7,8.48,,,,
168,01/25/24 11:00:35 PM,490.2,8.45,,,,
169,01/25/24 11:30:35 PM,489.7,8.49,,,,
170,01/26/24 12:00:35 AM,489.2,8.53,,,,
171,01/26/24 12:30:35 AM,489.7,8.58,,,,
172,01/26/24 01:00:35 AM,489.2,8.59,,,,
173,01/26/24 01:30:35 AM,489.7,8.62,,,,
174,01/26/24 02:00:35 AM,489.7,8.63,,,,
175,01/26/24 02:30:35 AM,490.2,8.65,,,,
176,01/26/24 03:00:35 AM,490.2,8.67,,,,
177,01/26/24 03:30:35 AM,490.7,8.68,,,,
178,01/26/24 04:00:35 AM,490.7,8.71,,,,
179,01/26/24 04:30:35 AM,491.2,8.72,,,,
180,01/26/24 05:00:35 AM,491.7,8.75,,,,
181,01/26/24 05:30:35 AM,492.2,8.77,,,,
182,01/26/24 06:00:35 AM,492.7,8.80,,,,
183,01/26/24 06:30:35 AM,494.2,8.85,,,,
184,01/26/24 07:00:35 AM,495.2,8.86,,,,
185,01/26/24 07:30:35 AM,497.7,8.87,,,,
186,01/26/24 08:00:35 AM,502.2,8.95,,,,
187,01/26/24 08:30:35 AM,509.3,9.00,,,,
188,01/26/24 09:00:35 AM,516.9,9.03,,,,
189,01/26/24 09:30:35 AM,524.5,9.04,,,,
190,01/26/24 10:00:35 AM,532.1,9.04,,,,
191,01/26/24 10:30:35 AM,535.2,9.04,,,,
192,01/26/24 11:00:35 AM,536.2,9.07,,,,
193,01/26/24 11:30:35 AM,534.7,9.13,,,,
194,01/26/24 12:00:35 PM,532.1,9.15,,,,
195,01/26/24 12:30:35 PM,529.6,9.18,,,,
196,01/26/24 01:00:35 PM,528.6,9.21,,,,
197,01/26/24 01:30:35 PM,528.0,9.23,,,,
198,01/26/24 02:00:35 PM,528.0,9.26,,,,
199,01/26/24 02:30:35 PM,527.5,9.28,,,,
200,01/26/24 03:00:35 PM,527.5,9.28,,,,
201,01/26/24 03:30:35 PM,527.5,9.28,,,,
202,01/26/24 04:00:35 PM,527.5,9.28,,,,
203,01/26/24 04:30:35 PM,527.5,9.27,,,,
204,01/26/24 05:00:35 PM,527.5,9.26,,,,
205,01/26/24 05:30:35 PM,528.0,9.22,,,,
206,01/26/24 06:00:35 PM,529.1,9.19,,,,
207,01/26/24 06:30:35 PM,531.6,9.18,,,,
208,01/26/24 07:00:35 PM,533.1,9.15,,,,
209,01/26/24 07:30:35 PM,535.7,9.15,,,,
210,01/26/24 08:00:35 PM,537.2,9.17,,,,
211,01/26/24 08:30:35 PM,536.7,9.15,,,,
212,01/26/24 09:00:35 PM,535.7,9.13,,,,
213,01/26/24 09:30:35 PM,535.2,9.12,,,,
214,01/26/24 10:00:35 PM,536.7,9.09,,,,
215,01/26/24 10:30:35 PM,537.7,9.07,,,,
216,01/26/24 11:00:35 PM,539.2,9.03,,,,
217,01/26/24 11:30:35 PM,541.3,9.00,,,,
218,01/27/24 12:00:35 AM,540.8,8.98,,,,
219,01/27/24 12:30:35 AM,540.2,8.93,,,,
220,01/27/24 01:00:35 AM,538.7,8.91,,,,
221,01/27/24 01:30:35 AM,538.2,8.87,,,,
222,01/27/24 02:00:35 AM,537.2,8.85,,,,
223,01/27/24 02:30:35 AM,535.7,8.84,,,,
224,01/27/24 03:00:35 AM,534.7,8.81,,,,
225,01/27/24 03:30:35 AM,534.1,8.76,,,,
226,01/27/24 04:00:35 AM,533.1,8.75,,,,
227,01/27/24 04:30:35 AM,532.6,8.73,,,,
228,01/27/24 05:00:35 AM,532.1,8.70,,,,
229,01/27/24 05:30:35 AM,531.6,8.70,,,,
230,01/27/24 06:00:35 AM,530.6,8.67,,,,
231,01/27/24 06:30:35 AM,528.6,8.62,,,,
232,01/27/24 07:00:35 AM,528.0,8.62,,,,
233,01/27/24 07:30:35 AM,527.0,8.59,,,,
234,01/27/24 08:00:35 AM,527.0,8.59,,,,
235,01/27/24 08:30:35 AM,527.0,8.57,,,,
236,01/27/24 09:00:35 AM,525.0,8.53,,,,
237,01/27/24 09:30:35 AM,524.0,8.48,,,,
238,01/27/24 10:00:35 AM,526.5,8.44,,,,
239,01/27/24 10:30:35 AM,533.6,8.45,,,,
240,01/27/24 11:00:35 AM,539.7,8.47,,,,
241,01/27/24 11:30:35 AM,542.3,8.49,,,,
242,01/27/24 12:00:35 PM,540.8,8.49,,,,
243,01/27/24 12:30:35 PM,539.7,8.54,,,,
244,01/27/24 01:00:35 PM,539.7,8.59,,,,
245,01/27/24 01:30:35 PM,538.7,8.62,,,,
246,01/27/24 02:00:35 PM,538.2,8.66,,,,
247,01/27/24 02:30:35 PM,537.2,8.65,,,,
248,01/27/24 03:00:35 PM,536.7,8.65,,,,
249,01/27/24 03:30:35 PM,536.2,8.63,,,,
250,01/27/24 04:00:35 PM,534.7,8.63,,,,
251,01/27/24 04:30:35 PM,534.1,8.63,,,,
252,01/27/24 05:00:35 PM,533.6,8.62,,,,
253,01/27/24 05:30:35 PM,533.1,8.62,,,,
254,01/27/24 06:00:35 PM,531.6,8.59,,,,
255,01/27/24 06:30:35 PM,530.6,8.56,,,,
256,01/27/24 07:00:35 PM,529.6,8.51,,,,
257,01/27/24 07:30:35 PM,528.6,8.49,,,,
258,01/27/24 08:00:35 PM,527.5,8.48,,,,
259,01/27/24 08:30:35 PM,527.0,8.45,,,,
260,01/27/24 09:00:35 PM,526.5,8.47,,,,
261,01/27/24 09:30:35 PM,525.5,8.42,,,,
262,01/27/24 10:00:35 PM,525.0,8.40,,,,
263,01/27/24 10:30:35 PM,524.5,8.39,,,,
264,01/27/24 11:00:35 PM,524.0,8.39,,,,
265,01/27/24 11:30:35 PM,523.5,8.40,,,,
266,01/28/24 12:00:35 AM,523.0,8.35,,,,
267,01/28/24 12:30:35 AM,523.0,8.35,,,,
268,01/28/24 01:00:35 AM,521.5,8.31,,,,
269,01/28/24 01:30:35 AM,520.9,8.30,,,,
270,01/28/24 02:00:35 AM,520.4,8.26,,,,
271,01/28/24 02:30:35 AM,520.4,8.25,,,,
272,01/28/24 03:00:35 AM,519.9,8.22,,,,
273,01/28/24 03:30:35 AM,519.9,8.22,,,,
274,01/28/24 04:00:35 AM,518.4,8.17,,,,
275,01/28/24 04:30:35 AM,518.9,8.17,,,,
276,01/28/24 05:00:35 AM,518.4,8.16,,,,
277,01/28/24 05:30:35 AM,518.4,8.14,,,,
278,01/28/24 06:00:35 AM,518.4,8.14,,,,
279,01/28/24 06:30:35 AM,517.4,8.11,,,,
280,01/28/24 07:00:35 AM,517.4,8.06,,,,
281,01/28/24 07:30:35 AM,519.4,8.05,,,,
282,01/28/24 08:00:35 AM,521.5,8.03,,,,
283,01/28/24 08:30:35 AM,523.5,8.01,,,,
284,01/28/24 09:00:35 AM,524.0,7.97,,,,
285,01/28/24 09:30:35 AM,525.5,7.97,,,,
286,01/28/24 10:00:35 AM,526.5,7.97,,,,
287,01/28/24 10:30:35 AM,528.0,7.97,,,,
288,01/28/24 11:00:35 AM,529.1,7.97,,,,
289,01/28/24 11:30:35 AM,530.1,8.00,,,,
290,01/28/24 12:00:35 PM,531.6,8.01,,,,
291,01/28/24 12:30:35 PM,532.1,8.03,,,,
292,01/28/24 01:00:35 PM,533.1,8.05,,,,
293,01/28/24 01:30:35 PM,533.6,8.06,,,,
294,01/28/24 02:00:35 PM,534.1,8.08,,,,
295,01/28/24 02:30:35 PM,535.2,8.14,,,,
296,01/28/24 03:00:35 PM,534.7,8.14,,,,
297,01/28/24 03:30:35 PM,534.7,8.14,,,,
298,01/28/24 04:00:35 PM,534.7,8.12,,,,
299,01/28/24 04:30:35 PM,534.7,8.12,,,,
300,01/28/24 05:00:35 PM,534.1,8.11,,,,
301,01/28/24 05:30:35 PM,533.6,8.08,,,,
302,01/28/24 06:00:35 PM,533.6,8.06,,,,
303,01/28/24 06:30:35 PM,533.1,8.03,,,,
304,01/28/24 07:00:35 PM,533.1,8.01,,,,
305,01/28/24 07:30:35 PM,533.1,8.00,,,,
306,01/28/24 08:00:35 PM,532.1,8.00,,,,
307,01/28/24 08:30:35 PM,532.6,7.97,,,,
308,01/28/24 09:00:35 PM,532.6,7.98,,,,
309,01/28/24 09:30:35 PM,532.6,7.93,,,,
310,01/28/24 10:00:35 PM,532.1,7.92,,,,
311,01/28/24 10:30:35 PM,532.1,7.91,,,,
312,01/28/24 11:00:35 PM,533.6,7.92,,,,
313,01/28/24 11:30:35 PM,533.6,7.91,,,,
314,01/29/24 12:00:35 AM,533.6,7.88,,,,
315,01/29/24 12:30:35 AM,533.6,7.87,,,,
316,01/29/24 01:00:35 AM,533.6,7.84,,,,
317,01/29/24 01:30:35 AM,533.6,7.83,,,,
318,01/29/24 02:00:35 AM,533.1,7.82,,,,
319,01/29/24 02:30:35 AM,532.6,7.78,,,,
320,01/29/24 03:00:35 AM,532.6,7.75,,,,
321,01/29/24 03:30:35 AM,532.6,7.74,,,,
322,01/29/24 04:00:35 AM,531.6,7.73,,,,
323,01/29/24 04:30:35 AM,531.6,7.73,,,,
324,01/29/24 05:00:35 AM,531.6,7.75,,,,
325,01/29/24 05:30:35 AM,531.6,7.73,,,,
326,01/29/24 06:00:35 AM,531.6,7.73,,,,
327,01/29/24 06:30:35 AM,531.1,7.69,,,,
328,01/29/24 07:00:35 AM,531.1,7.68,,,,
329,01/29/24 07:30:35 AM,530.6,7.66,,,,
330,01/29/24 08:00:35 AM,530.1,7.61,,,,
331,01/29/24 08:30:35 AM,529.1,7.56,,,,
332,01/29/24 09:00:35 AM,530.1,7.60,,,,
333,01/29/24 09:30:35 AM,530.1,7.59,,,,
334,01/29/24 10:00:35 AM,529.6,7.59,,,,
335,01/29/24 10:30:35 AM,529.6,7.56,,,,
336,01/29/24 11:00:35 AM,529.6,7.56,,,,
337,01/29/24 11:30:35 AM,530.1,7.57,,,,
338,01/29/24 12:00:35 PM,531.1,7.60,,,,
339,01/29/24 12:30:35 PM,531.6,7.61,,,,
340,01/29/24 01:00:35 PM,532.6,7.66,,,,
341,01/29/24 01:30:35 PM,533.6,7.70,,,,
342,01/29/24 02:00:35 PM,534.1,7.71,,,,
343,01/29/24 02:30:35 PM,534.7,7.77,,,,
344,01/29/24 03:00:35 PM,535.7,7.80,,,,
345,01/29/24 03:30:35 PM,535.7,7.82,,,,
346,01/29/24 04:00:35 PM,535.7,7.82,,,,
347,01/29/24 04:30:35 PM,535.7,7.83,,,,
348,01/29/24 05:00:35 PM,535.7,7.82,,,,
349,01/29/24 05:30:35 PM,535.7,7.80,,,,
350,01/29/24 06:00:35 PM,535.2,7.77,,,,
351,01/29/24 06:30:35 PM,535.2,7.79,,,,
352,01/29/24 07:00:35 PM,535.7,7.79,,,,
353,01/29/24 07:30:35 PM,536.2,7.77,,,,
354,01/29/24 08:00:35 PM,535.7,7.78,,,,
355,01/29/24 08:30:35 PM,536.7,7.75,,,,
356,01/29/24 09:00:35 PM,535.2,7.69,,,,
357,01/29/24 09:30:35 PM,534.1,7.65,,,,
358,01/29/24 10:00:35 PM,534.1,7.69,,,,
359,01/29/24 10:30:35 PM,531.6,7.65,,,,
360,01/29/24 11:00:35 PM,529.1,7.65,,,,
361,01/29/24 11:30:35 PM,525.0,7.60,,,,
362,01/30/24 12:00:35 AM,521.5,7.59,,,,
363,01/30/24 12:30:35 AM,518.9,7.57,,,,
364,01/30/24 01:00:35 AM,515.9,7.56,,,,
365,01/30/24 01:30:35 AM,513.9,7.54,,,,
366,01/30/24 02:00:35 AM,512.3,7.51,,,,
367,01/30/24 02:30:35 AM,511.3,7.50,,,,
368,01/30/24 03:00:35 AM,510.3,7.49,,,,
369,01/30/24 03:30:35 AM,510.3,7.49,,,,
370,01/30/24 04:00:35 AM,509.8,7.47,,,,
371,01/30/24 04:30:35 AM,510.3,7.47,,,,
372,01/30/24 05:00:35 AM,509.8,7.46,,,,
373,01/30/24 05:30:35 AM,509.8,7.47,,,,
374,01/30/24 06:00:35 AM,510.3,7.49,,,,
375,01/30/24 06:30:35 AM,510.3,7.50,,,,
376,01/30/24 07:00:35 AM,510.3,7.50,,,,
377,01/30/24 07:30:35 AM,510.3,7.50,,,,
378,01/30/24 08:00:35 AM,510.8,7.50,,,,
379,01/30/24 08:30:35 AM,512.3,7.51,,,,
380,01/30/24 09:00:35 AM,513.4,7.50,,,,
381,01/30/24 09:30:35 AM,517.4,7.50,,,,
382,01/30/24 10:00:35 AM,520.4,7.49,,,,
383,01/30/24 10:30:35 AM,524.0,7.50,,,,
384,01/30/24 11:00:35 AM,526.0,7.52,,,,
385,01/30/24 11:30:35 AM,527.0,7.52,,,,
386,01/30/24 12:00:35 PM,527.5,7.54,,,,
387,01/30/24 12:30:35 PM,527.0,7.52,,,,
388,01/30/24 01:00:35 PM,527.0,7.50,,,,
389,01/30/24 01:30:35 PM,526.5,7.49,,,,
390,01/30/24 02:00:35 PM,526.0,7.47,,,,
391,01/30/24 02:30:35 PM,526.0,7.46,,,,
392,01/30/24 03:00:35 PM,525.5,7.46,,,,
393,01/30/24 03:30:35 PM,525.5,7.46,,,,
394,01/30/24 04:00:35 PM,525.5,7.46,,,,
395,01/30/24 04:30:35 PM,525.5,7.46,,,,
396,01/30/24 05:00:35 PM,525.0,7.46,,,,
397,01/30/24 05:30:35 PM,525.0,7.46,,,,
398,01/30/24 06:00:35 PM,525.0,7.46,,,,
399,01/30/24 06:30:35 PM,525.0,7.45,,,,
400,01/30/24 07:00:35 PM,524.5,7.45,,,,
401,01/30/24 07:30:35 PM,524.5,7.45,,,,
402,01/30/24 08:00:35 PM,524.5,7.45,,,,
403,01/30/24 08:30:35 PM,524.5,7.43,,,,
404,01/30/24 09:00:35 PM,524.5,7.43,,,,
405,01/30/24 09:30:35 PM,524.5,7.43,,,,
406,01/30/24 10:00:35 PM,524.0,7.42,,,,
407,01/30/24 10:30:35 PM,523.0,7.41,,,,
408,01/30/24 11:00:35 PM,521.5,7.38,,,,
409,01/30/24 11:30:35 PM,519.9,7.36,,,,
410,01/31/24 12:00:35 AM,517.4,7.33,,,,
411,01/31/24 12:30:35 AM,515.4,7.29,,,,
412,01/31/24 01:00:35 AM,513.4,7.27,,,,
413,01/31/24 01:30:35 AM,510.8,7.26,,,,
414,01/31/24 02:00:35 AM,510.3,7.24,,,,
415,01/31/24 02:30:35 AM,510.3,7.24,,,,
416,01/31/24 03:00:35 AM,510.3,7.24,,,,
417,01/31/24 03:30:35 AM,510.3,7.23,,,,
418,01/31/24 04:00:35 AM,510.3,7.24,,,,
419,01/31/24 04:30:35 AM,510.3,7.24,,,,
420,01/31/24 05:00:35 AM,510.3,7.24,,,,
421,01/31/24 05:30:35 AM,510.3,7.24,,,,
422,01/31/24 06:00:35 AM,510.3,7.24,,,,
423,01/31/24 06:30:35 AM,510.3,7.23,,,,
424,01/31/24 07:00:35 AM,510.3,7.24,,,,
425,01/31/24 07:30:35 AM,510.8,7.23,,,,
426,01/31/24 08:00:35 AM,511.3,7.22,,,,
427,01/31/24 08:30:35 AM,511.8,7.23,,,,
428,01/31/24 09:00:35 AM,512.3,7.23,,,,
429,01/31/24 09:30:35 AM,511.8,7.23,,,,
430,01/31/24 10:00:35 AM,508.8,7.23,,,,
431,01/31/24 10:30:35 AM,507.8,7.24,,,,
432,01/31/24 11:00:35 AM,509.3,7.27,,,,
433,01/31/24 11:30:35 AM,511.3,7.31,,,,
434,01/31/24 12:00:35 PM,512.3,7.32,,,,
435,01/31/24 12:30:35 PM,512.9,7.36,,,,
436,01/31/24 01:00:35 PM,513.4,7.35,,,,
437,01/31/24 01:30:35 PM,513.9,7.36,,,,
438,01/31/24 02:00:35 PM,515.4,7.37,,,,
439,01/31/24 02:30:35 PM,516.9,7.38,,,,
440,01/31/24 03:00:35 PM,518.4,7.40,,,,
441,01/31/24 03:30:35 PM,518.9,7.40,,,,
442,01/31/24 04:00:35 PM,519.9,7.41,,,,
443,01/31/24 04:30:35 PM,519.9,7.40,,,,
444,01/31/24 05:00:35 PM,520.9,7.38,,,,
445,01/31/24 05:30:35 PM,520.9,7.37,,,,
446,01/31/24 06:00:35 PM,520.9,7.35,,,,
447,01/31/24 06:30:35 PM,520.9,7.33,,,,
448,01/31/24 07:00:35 PM,521.5,7.33,,,,
449,01/31/24 07:30:35 PM,521.5,7.33,,,,
450,01/31/24 08:00:35 PM,521.5,7.33,,,,
451,01/31/24 08:30:35 PM,521.5,7.33,,,,
452,01/31/24 09:00:35 PM,522.5,7.33,,,,
453,01/31/24 09:30:35 PM,523.0,7.33,,,,
454,01/31/24 10:00:35 PM,523.0,7.35,,,,
455,01/31/24 10:30:35 PM,523.5,7.35,,,,
456,01/31/24 11:00:35 PM,524.0,7.37,,,,
457,01/31/24 11:30:35 PM,524.0,7.37,,,,
458,02/01/24 12:00:35 AM,524.5,7.37,,,,
459,02/01/24 12:30:35 AM,524.5,7.37,,,,
460,02/01/24 01:00:35 AM,525.5,7.36,,,,
461,02/01/24 01:30:35 AM,525.5,7.35,,,,
462,02/01/24 02:00:35 AM,525.5,7.35,,,,
463,02/01/24 02:30:35 AM,525.5,7.37,,,,
464,02/01/24 03:00:35 AM,526.0,7.40,,,,
465,02/01/24 03:30:35 AM,527.0,7.47,,,,
466,02/01/24 04:00:35 AM,526.5,7.43,,,,
467,02/01/24 04:30:35 AM,526.0,7.41,,,,
468,02/01/24 05:00:35 AM,526.5,7.47,,,,
469,02/01/24 05:30:35 AM,525.5,7.42,,,,
470,02/01/24 06:00:35 AM,527.5,7.47,,,,
